407,962,961,962,961,962,961,962,961,962,961,962,961,962,961,6340,6341,6340,6341,6342,6341,6342,6343,962,961,962,961,962,961,962,961,962,961,962,963,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425
519,1074,1073,1074,1073,1074,1073,1074,1073,1074,1073,1074,849,850,849,6452,6453,6452,6453,6454,6453,6454,6455,850,849,850,849,850,849,850,849,850,849,850,851,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537
407,4998,4999,3425,3424,3425,3424,3425,3424,3425,3424,407,961,962,961,6564,6565,6564,6565,6566,6565,6566,6567,962,961,962,961,962,961,962,961,962,961,962,963,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425
519,4773,5111,3537,3536,3537,3536,3537,3536,3537,3536,519,1073,1074,1073,6676,6677,6676,6677,6678,6677,6678,6679,1074,1073,1074,1073,1074,1073,1074,1073,1074,1073,1074,1075,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537
407,4885,5223,3425,3424,3425,3424,4768,4769,3425,3424,407,3424,3425,4544,6788,6789,6788,6789,6790,6789,6790,6791,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3764,3767,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425
519,5334,5335,3537,3536,3537,3536,4770,4771,3425,3536,519,3536,3537,4208,6900,6901,6900,6901,6902,6901,6902,6903,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3876,3879,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537
407,629,630,629,630,629,630,2560,2561,629,630,631,3424,3424,3425,4882,5330,5330,5329,5330,5329,5330,4883,3425,3424,3425,5000,5001,5002,5003,3424,3425,3424,3764,3767,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425
519,961,962,961,962,966,963,2672,2673,960,966,963,3536,3536,4096,4097,3536,3537,4320,4321,4323,3537,3536,3537,3536,3537,5112,5113,5114,5115,3536,3537,3536,3876,3879,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537
407,1073,1074,1073,1074,1078,1075,2560,2561,1072,1078,1075,3424,3425,4208,4209,3424,3425,4656,4657,4659,3425,3424,3425,3424,3425,5336,5337,5338,5339,3424,3425,3424,3764,3767,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425,3424,3425
519,3537,4324,4325,4326,4327,3536,4770,4771,4769,3536,3537,3536,3424,3424,3425,3424,3425,3424,3425,3424,3425,3536,3537,3536,3537,3424,3425,3426,3427,3536,3537,3536,3876,3879,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537,3536,3537
